age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_contacted_before,never_contacted_before,previously_successful,has_any_loan,is_married,is_weekday_mon_thu,actual,predicted,propensity_score
34,technician,single,professional.course,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,0,1,0,0,0,0,1,1,0.8928146738659286
39,technician,divorced,high.school,no,no,no,cellular,mar,mon,1,12,2,success,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0,1,1,1,0.8918487204952436
41,technician,married,professional.course,no,no,no,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.039,4963.6,1,0,1,0,1,1,1,1,0.8914601759907765
61,retired,married,basic.4y,no,yes,no,cellular,aug,fri,1,15,1,success,-2.9,92.201,-31.4,0.849,5076.2,1,0,1,1,1,0,1,1,0.8910250412000112
68,retired,married,basic.4y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,0,1,0,1,1,0,0,1,0.8908727101779054
46,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,1,0,0,1,1,0.8897328424113247
26,admin.,single,high.school,no,no,no,telephone,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0,1,0,0,0,1,1,0.8895366595186107
33,technician,married,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,0,1,0,0,1,1,1,1,0.8877928231773938
25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,1,0,1,1,0,1,1,1,0.8866898962859128
30,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,0,1,0,0,1,1,1,1,0.8866552507136292
57,unknown,married,basic.4y,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,0,1,0,1,1,1,0,1,0.886013706579385
56,management,married,professional.course,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,1,0,0,1,1,0,1,0.8855351578763441
27,admin.,single,university.degree,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,1,0,0,0,1,0,1,0.8854943202884779
24,student,single,high.school,no,no,no,cellular,jun,wed,6,6,1,success,-1.7,94.055,-39.8,0.727,4991.6,1,0,1,0,0,1,1,1,0.8848011916265807
45,unemployed,married,high.school,no,no,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,0,1,0,0,1,1,1,1,0.8845349138073614
32,student,single,unknown,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,0,1,0,1,0,1,1,1,0.8844732325398584
60,retired,married,professional.course,no,yes,no,cellular,sep,thu,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,0,1,1,1,1,1,1,0.8835307741931036
33,housemaid,married,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,0,1,0,0,1,1,1,1,0.883520080754295
45,admin.,married,university.degree,no,no,no,cellular,jul,wed,1,13,1,success,-2.9,92.469,-33.6,1.029,5076.2,1,0,1,0,1,1,0,1,0.8828484580832953
36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,0,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,0,1,1,1,1,1,1,0.8827235200185787
46,admin.,married,university.degree,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,1,0,1,1,0,1,1,0.8816358669417634
37,management,married,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,1,1,1,1,1,0.8815517509602881
27,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.637,5008.7,0,1,0,0,0,1,1,1,0.8808715876579258
35,management,married,university.degree,no,no,no,cellular,nov,tue,3,7,3,failure,-3.4,92.649,-30.1,0.716,5017.5,1,0,0,0,1,1,0,1,0.8799659284746685
28,admin.,married,high.school,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,0,1,0,1,1,1,1,1,0.8796163551137066
43,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,0,1,0,1,1,1,1,1,0.8786347097395689
38,entrepreneur,married,basic.6y,no,no,no,cellular,jun,tue,1,2,3,success,-1.7,94.055,-39.8,0.761,4991.6,1,0,1,0,1,1,1,1,0.8786083970341356
42,self-employed,married,university.degree,no,yes,no,cellular,jun,wed,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,1,1,1,1,1,0.8780336519841022
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,0,1,0,0,0,1,0,1,0.8764435314527796
29,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,0,1,0,1,1,1,0.8760749869902225
46,services,married,university.degree,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,0,1,0,1,1,1,1,1,0.8751780204361927
22,student,single,high.school,no,no,no,cellular,oct,fri,3,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0,1,0,0,0,1,1,0.8749520395210268
51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,1,6,1,success,-2.9,92.201,-31.4,0.838,5076.2,1,0,1,1,0,1,1,1,0.8749013752943575
34,admin.,divorced,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,1,0.8748943566623182
26,technician,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0,1,0,0,0,1,1,1,0.873564437504847
40,technician,single,university.degree,no,yes,no,cellular,nov,mon,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0,1,1,0,1,0,1,0.8726403685314418
66,retired,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0,1,0,0,1,1,0,1,0.8725219261328364
42,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,tue,1,7,3,failure,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,1,1,1,1,0.8720138973823794
22,student,single,basic.9y,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0,1,0,0,0,1,1,0.871391867394476
70,admin.,married,basic.4y,no,yes,yes,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0,1,1,1,1,1,1,0.8707421406462932
17,student,single,unknown,no,no,yes,cellular,oct,tue,1,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,1,0,1,1,0,1,1,1,0.8701582053228791
25,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,0,0,1,1,1,0.8701539744477121
54,blue-collar,married,basic.9y,no,yes,no,cellular,jun,fri,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,1,1,0,1,1,0.8699299146761887
28,management,single,university.degree,no,yes,no,cellular,jun,thu,1,4,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,1,0,1,1,1,0.8697676690325693
35,technician,married,professional.course,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,1,1,1,0,1,0.8697158510788248
32,management,single,university.degree,no,no,no,cellular,aug,thu,1,3,2,success,-2.9,92.201,-31.4,0.851,5076.2,1,0,1,0,0,1,1,1,0.8696323002151183
59,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,1,0,1,1,1,0.8691866998583058
53,technician,married,university.degree,no,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,1,1,1,1,0.8687044522743192
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0,1,0,0,0,1,0.8683424956446253
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0,1,0,0,1,1,0.8683424956446253
35,technician,divorced,basic.4y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,0,1,0,0,0,1,1,1,0.8678505537394513
61,retired,married,high.school,no,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,1,0,1,1,1,0,1,0.8671906452754539
27,student,single,basic.9y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,1,0,1,0,1,0,1,0.8671596037911975
53,admin.,divorced,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,0,1,0,0,0,1,1,1,0.8671321141436669
50,management,married,university.degree,no,no,no,telephone,jun,mon,5,6,1,success,-1.7,94.055,-39.8,0.72,4991.6,1,0,1,0,1,1,1,1,0.8669055252333483
53,unknown,married,professional.course,no,no,no,cellular,jun,thu,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,1,1,0,1,0.8666546659653156
63,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.749,5017.5,1,0,1,1,1,1,1,1,0.8665939185638425
32,technician,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,1,1,0,1,0.8659468400017083
49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0,1,0,1,1,1,1,0.8658422621925532
64,retired,married,basic.4y,no,yes,no,cellular,mar,wed,2,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,0,1,0,1,1,1,1,1,0.8655071895625407
38,technician,married,professional.course,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,0,1,0,0,1,1,0,1,0.8650431117333077
53,admin.,married,high.school,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,1,0,1,1,1,0,1,0.8648951227788487
34,admin.,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,0,1,0,0,0,1,1,1,0.8640974916264146
41,admin.,divorced,high.school,no,unknown,unknown,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,0,0,1,1,1,0.8627764730232923
26,self-employed,single,university.degree,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,1,0,1,0,1,0.8627532567010806
41,admin.,single,high.school,no,yes,no,cellular,aug,mon,1,6,1,success,-2.9,92.201,-31.4,0.861,5076.2,1,0,1,1,0,1,1,1,0.8618466372673278
31,admin.,married,university.degree,no,unknown,unknown,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,0,1,0,0,1,1,1,1,0.8613918532699898
37,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.05,4963.6,1,0,1,0,1,1,1,1,0.8612911762661991
36,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,1,0,1,1,0,0,1,1,0.8609348294578498
38,technician,married,professional.course,no,no,no,cellular,mar,thu,3,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,0,1,0,0,1,1,0,1,0.8606410059948114
63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,0,1,0,1,1,0,1,1,0.8605106659718273
53,technician,married,high.school,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,0,1,0,1,1,1,1,1,0.8604224896035828
30,student,single,professional.course,no,yes,no,cellular,sep,mon,4,19,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0,1,1,0,1,0,1,0.8603693811719718
98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,1,2,2,success,-3.4,92.431,-26.9,0.73,5017.5,1,0,1,1,1,0,1,1,0.8602942714472188
27,services,single,university.degree,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.649,5008.7,0,1,0,0,0,0,1,1,0.8600145118990119
60,retired,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,0,1,0,0,1,1,1,1,0.8589842906880822
33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,0,1,0,1,0,1,0,1,0.8577977516512667
33,technician,married,professional.course,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,1,0,1,1,1,1,1,0.8576314515809976
31,student,single,university.degree,no,no,no,cellular,aug,tue,1,9,2,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0,0,0,0,1,0,1,0.8572391566601063
49,entrepreneur,single,university.degree,no,yes,no,cellular,aug,wed,6,5,1,success,-2.9,92.201,-31.4,0.834,5076.2,1,0,1,1,0,1,0,1,0.8571539557369456
28,technician,single,high.school,no,unknown,unknown,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,1,0,1,0,0,1,1,1,0.8571063048613273
31,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,0,1,0,0,0,1,1,1,0.85693731372533
26,admin.,married,high.school,no,no,no,cellular,jun,wed,4,12,3,failure,-1.7,94.055,-39.8,0.767,4991.6,1,0,0,0,1,1,1,1,0.8564101301616774
28,student,single,basic.9y,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,0,1,0,1,0,1,1,1,0.8563107953526788
74,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,3,3,2,success,-1.1,94.601,-49.5,1.0,4963.6,1,0,1,1,0,1,0,1,0.8562541201780792
34,services,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,0,0,1,1,1,1,0.8551770231412117
34,technician,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,1,0,0,0,0,1,1,0.855115247334011
29,admin.,single,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,0,1,0,0,0,1,0,1,0.854532561901375
39,entrepreneur,married,university.degree,no,yes,no,cellular,sep,tue,3,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,0,1,0,1,1,1,0,1,0.8535697391383144
56,retired,married,basic.4y,no,no,no,cellular,mar,wed,2,9,2,failure,-1.8,93.369,-34.8,0.644,5008.7,1,0,0,0,1,1,0,1,0.8524056252161587
45,blue-collar,married,high.school,no,yes,yes,cellular,nov,mon,2,5,3,success,-1.1,94.767,-50.8,1.05,4963.6,1,0,1,1,1,1,1,1,0.8522355866963365
85,retired,divorced,basic.4y,unknown,yes,no,cellular,dec,mon,3,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,1,0,1,1,0,1,1,1,0.8518110940001492
32,management,single,university.degree,no,yes,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,0,1,0,1,0,1,1,1,0.851251514528323
38,technician,married,professional.course,no,yes,no,cellular,jun,tue,4,3,1,success,-2.9,92.963,-40.8,1.286,5076.2,1,0,1,1,1,1,1,1,0.8510362070436092
36,admin.,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,0,1,0,0,1,1,1,1,0.8506977890366406
31,unknown,single,high.school,no,no,no,cellular,may,mon,5,6,2,success,-1.8,93.876,-40.0,0.701,5008.7,1,0,1,0,0,1,0,1,0.8500126491100829
56,admin.,divorced,unknown,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,1,0,0,0,1,0,1,0.8498605672652801
74,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,0,1,0,1,0,1,1,1,0.8497784814231996
51,services,married,high.school,no,yes,no,cellular,nov,mon,3,6,3,success,-1.1,94.767,-50.8,1.05,4963.6,1,0,1,1,1,1,0,1,0.8492890827831093
37,admin.,married,high.school,no,no,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,0,1,0,0,1,1,1,1,0.8486139459063254
74,retired,divorced,basic.4y,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,1,0,1,0,1,0,1,0.8485260864818633
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,0,1,0,1,1,0,1,1,0.8482123493833815
28,admin.,single,high.school,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0,0,0,0,0,1,0.8477082404960626
28,admin.,single,high.school,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0,0,0,0,1,1,0.8477082404960626
39,admin.,single,high.school,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,0,1,0,1,0,1,0,1,0.847564019770862
41,services,married,high.school,no,no,no,cellular,mar,wed,2,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,0,1,0,0,1,1,1,1,0.8474186392363059
42,admin.,single,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,0,1,1,1,0.8470973392656015
40,services,married,high.school,no,yes,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0,1,1,1,1,1,1,0.8465762914167653
61,retired,married,high.school,no,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.753,5017.5,1,0,1,1,1,1,1,1,0.8456774251738065
21,student,single,high.school,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,0,1,0,1,0,1,1,1,0.8453793426727245
30,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,1,0,1,0.8453107284713576
76,housemaid,married,basic.4y,no,no,no,cellular,jun,tue,5,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,0,1,0,0,1,1,1,1,0.8448383028336808
53,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,0,1,0,1,1,1,0.844745760862064
30,admin.,single,university.degree,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,1,1,1,0.8446378672672753
74,retired,divorced,basic.4y,no,yes,no,cellular,aug,wed,1,13,1,success,-2.9,92.201,-31.4,0.854,5076.2,1,0,1,1,0,1,1,1,0.8443912333067038
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0,1,0,1,0,1,0,1,0.8439093883280522
39,management,married,university.degree,no,yes,no,cellular,sep,thu,3,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,0,1,0,1,1,1,1,1,0.8438361247566197
33,technician,single,professional.course,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,1,0,1,0,0,1,1,0.843824874860986
64,retired,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,1,0,1,0.8420510599141992
30,housemaid,single,university.degree,no,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0,0,0,1,0,1,0.8419092280407742
77,retired,divorced,unknown,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,0,1,0,1,0,1,1,1,0.8410057856131019
22,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,1,0,1,0,1,0.8407940515510649
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,1,0,0,1,1,0,1,0.8403050288345095
33,technician,married,unknown,no,yes,yes,cellular,sep,thu,1,9,3,failure,-1.1,94.199,-37.5,0.879,4963.6,1,0,0,1,1,1,1,1,0.8400936880962943
29,blue-collar,single,professional.course,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,0,1,0,1,0,1,1,1,0.8395782081394876
38,technician,married,professional.course,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,0,1,0,1,1,1,1,1,0.8391685435062004
69,retired,married,basic.4y,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,1,0,1,1,1,1,1,0.8389326028550819
61,retired,married,university.degree,no,no,no,telephone,aug,tue,2,3,1,success,-2.9,92.201,-31.4,0.859,5076.2,1,0,1,0,1,1,1,1,0.838543188315873
27,technician,single,professional.course,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.737,4991.6,0,1,0,0,0,1,0,1,0.838532815889487
21,student,single,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,0,1,0,0,0,1,1,1,0.8384922389784363
82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,1,0,1,0,1,0,1,0.838337961422604
21,student,single,high.school,no,no,no,cellular,jun,wed,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,1,0,1,0.8383213445894461
43,technician,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0,1,1,1,1,1,1,0.8383065065557085
38,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0,1,0,0,1,1,0,1,0.8382319148483809
27,student,single,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,0,1,0,0,0,0,1,1,0.8381181582030487
27,admin.,single,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,0,1,0,0,0,1,1,1,0.8367432725545726
30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,1,0,1,1,1,0.8363908575535224
84,retired,married,high.school,no,no,no,cellular,dec,tue,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,1,0,0,1,1,1,1,0.8362334018191414
48,entrepreneur,married,university.degree,no,no,yes,cellular,aug,fri,2,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,1,0,1,1,1,0,1,1,0.8362152729482275
58,housemaid,single,professional.course,no,no,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,0,1,0,1,0,1,1,1,0.8360985761154618
49,admin.,single,high.school,no,no,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,1,1,0,0,0,0,0,1,0.8357701740908489
95,retired,divorced,basic.6y,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,0,1,0,0,0,1,0,1,0.8356987594446964
43,blue-collar,married,basic.9y,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,0,1,0,0,1,1,0,1,0.8349656527154324
25,services,single,unknown,no,yes,no,cellular,jun,tue,1,13,2,failure,-1.7,94.055,-39.8,0.702,4991.6,1,0,0,1,0,1,1,1,0.8348861343424048
51,unemployed,divorced,high.school,no,no,no,cellular,dec,thu,2,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,0,1,0,0,0,1,0,1,0.834552156247391
31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,0,1,0,1,0,1,0,1,0.8345237956629968
30,blue-collar,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,0,1,0,0,1,1,1,1,0.8344044487293923
33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,0,1,0,1,1,1,1,1,0.8334893573453607
63,retired,married,basic.4y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,1,0,0,1,0,0,1,0.8331924844710474
29,services,single,unknown,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,0,1,0,1,0,1,1,1,0.8331455113050708
29,admin.,married,high.school,no,yes,no,cellular,jun,wed,3,999,0,nonexistent,-1.7,94.055,-39.8,0.727,4991.6,0,1,0,1,1,1,1,1,0.8328564595514854
56,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,1,0,1,1,1,1,1,1,0.8324389415725935
