age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,actual,predicted,propensity_score
31,unknown,single,high.school,no,no,no,cellular,may,mon,5,6,2,success,-1.8,93.876,-40.0,0.701,5008.7,0,1,0.8656882614430336
63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1,1,0.8655768379988851
46,admin.,married,university.degree,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,1,1,0.8653874728902722
35,management,married,university.degree,no,no,no,cellular,nov,tue,3,7,3,failure,-3.4,92.649,-30.1,0.716,5017.5,0,1,0.8652889650162074
36,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,1,1,0.8648898044524738
85,retired,single,professional.course,no,no,no,cellular,mar,fri,7,7,2,success,-1.8,93.369,-34.8,0.653,5008.7,0,1,0.864652045506174
28,admin.,married,high.school,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,1,1,0.8645636217492484
34,technician,single,professional.course,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,1,1,0.8645385472704358
29,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2,3,1,success,-1.7,94.055,-39.8,0.715,4991.6,0,1,0.8634248493489772
63,retired,married,basic.4y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,0,1,0.8631559860582879
98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,1,2,2,success,-3.4,92.431,-26.9,0.73,5017.5,1,1,0.8626311315364299
40,services,married,high.school,no,yes,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,1,0.8622241085285048
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,0,1,0.8621910828161742
36,blue-collar,single,basic.6y,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,1,1,0.8620280986125901
30,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,1,1,0.8619988772743531
49,admin.,married,high.school,unknown,no,no,cellular,apr,mon,1,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,0,1,0.8618805017994354
64,retired,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0.8610882126566572
48,admin.,married,professional.course,no,yes,no,cellular,apr,mon,1,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,1,1,0.8609597615668493
33,technician,married,professional.course,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,1,0.8606150103645045
32,management,single,university.degree,no,no,no,cellular,aug,thu,1,3,2,success,-2.9,92.201,-31.4,0.851,5076.2,1,1,0.8605902724315433
45,admin.,married,university.degree,no,no,no,cellular,jul,wed,1,13,1,success,-2.9,92.469,-33.6,1.029,5076.2,0,1,0.860178168582073
43,technician,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,1,0.8595437070898477
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0.8583792581901806
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,1,1,0.8583792581901806
57,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,1,0.8583462760714178
43,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,1,0.8580257174990131
64,retired,married,university.degree,no,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,1,0.8577013579326992
29,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,1,0.8574306770785438
25,technician,single,university.degree,no,yes,no,cellular,jun,fri,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,0,1,0.8570990951739356
71,retired,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,1,0.8569054862991695
57,unknown,married,basic.4y,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,0,1,0.8561332023165359
29,admin.,single,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,0,1,0.8558958844236167
27,admin.,single,university.degree,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,1,0.8555605285122736
59,admin.,married,high.school,no,yes,no,cellular,aug,wed,2,2,1,success,-2.9,92.201,-31.4,0.884,5076.2,1,1,0.8554917878668463
35,admin.,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,1,1,0.8553423077579783
17,student,single,unknown,no,no,yes,cellular,oct,tue,1,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,1,1,0.8550154850569442
33,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,0,1,0.8542325826225634
33,housemaid,married,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,1,1,0.85400272873037
37,admin.,married,high.school,no,no,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,1,1,0.853908673098709
42,self-employed,married,university.degree,no,yes,no,cellular,jun,wed,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,1,0.8536685427894151
34,services,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,1,0.8535077748822205
74,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,3,3,2,success,-1.1,94.601,-49.5,1.0,4963.6,0,1,0.8534604187766215
31,student,single,university.degree,no,no,no,cellular,aug,tue,1,9,2,failure,-1.7,94.027,-38.3,0.899,4991.6,0,1,0.8532671156487042
30,student,single,professional.course,no,yes,no,cellular,sep,mon,4,19,1,success,-1.1,94.199,-37.5,0.879,4963.6,0,1,0.8523655760428391
33,technician,married,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,1,1,0.8511875809729506
27,student,single,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1,1,0.85115634682339
35,technician,divorced,basic.4y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,1,1,0.8494065987869098
53,unknown,married,professional.course,no,no,no,cellular,jun,thu,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.8493896913337986
71,retired,married,basic.4y,no,no,no,cellular,nov,tue,2,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,0,1,0.8489382391022784
41,services,married,high.school,no,no,no,cellular,mar,wed,2,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,1,1,0.8479573033714475
43,management,married,university.degree,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,0,1,0.8475534792354555
59,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,1,1,0.8469994737419632
49,entrepreneur,single,university.degree,no,yes,no,cellular,aug,wed,6,5,1,success,-2.9,92.201,-31.4,0.834,5076.2,0,1,0.8460210108184504
54,unemployed,married,high.school,no,yes,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5,1,1,0.8459080258163942
27,services,single,university.degree,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.649,5008.7,1,1,0.8450229677305551
30,blue-collar,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,1,1,0.8434121979556448
23,student,single,basic.9y,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,1,1,0.8433038139203789
33,technician,single,professional.course,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,1,0.842534017210621
34,technician,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1,1,0.8419600795885179
48,entrepreneur,married,university.degree,no,no,yes,cellular,aug,fri,2,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,1,1,0.841740067411195
40,blue-collar,divorced,professional.course,no,no,no,cellular,jun,wed,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,1,0.8406174731670001
53,technician,married,university.degree,no,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,1,1,0.8400326352396555
30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,0,1,0.8394723480169144
26,self-employed,single,university.degree,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0.8389106002317688
34,admin.,divorced,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,0,1,0.8388808927848388
53,admin.,married,high.school,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,0,1,0.8388703076185641
28,technician,single,professional.course,no,yes,no,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,1,1,0.8388217882994128
53,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,1,1,0.8384942630532093
33,management,married,university.degree,no,no,no,telephone,aug,thu,1,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,1,0.838145219934952
80,retired,divorced,basic.4y,no,yes,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1,1,0.8368054723142714
78,retired,married,professional.course,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0,1,0.8363486171129637
21,student,single,high.school,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1,1,0.8359575414313489
53,technician,married,high.school,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,1,1,0.8356380516331712
36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,0,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,1,0.835249127599062
79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,1,0.8346612056672845
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,1,0.8344939272757415
76,housemaid,married,basic.4y,no,no,no,cellular,jun,tue,5,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,1,1,0.8340631338772849
60,retired,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,1,1,0.8338541043773123
50,technician,married,high.school,no,yes,no,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,1,1,0.8323625339150282
46,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,1,0.8322528006813404
36,admin.,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,1,1,0.8320257738107094
30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1,0.8314177340980001
69,retired,married,basic.4y,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1,1,0.831274897909278
29,admin.,married,high.school,no,yes,no,cellular,jun,wed,3,999,0,nonexistent,-1.7,94.055,-39.8,0.727,4991.6,1,1,0.831052743947172
39,entrepreneur,married,university.degree,no,yes,no,cellular,sep,tue,3,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,0,1,0.8310179129677964
32,admin.,single,university.degree,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,1,1,0.8304458306695766
31,admin.,married,high.school,no,no,yes,cellular,aug,mon,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,1,1,0.830226930390025
50,management,married,university.degree,no,no,no,telephone,jun,mon,5,6,1,success,-1.7,94.055,-39.8,0.72,4991.6,1,1,0.8299192430399152
69,retired,married,unknown,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,1,0.8296670975335462
32,technician,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0.8291497653370122
72,retired,married,basic.4y,no,yes,no,cellular,jul,fri,2,999,1,failure,-1.7,94.215,-40.3,0.822,4991.6,0,1,0.8289518657543133
28,admin.,single,high.school,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0.8287844087815412
28,admin.,single,high.school,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,1,1,0.8287844087815412
41,admin.,married,university.degree,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,1,1,0.8284402850097117
56,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,1,1,0.827637621502069
30,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.8275151259212119
36,technician,single,professional.course,no,no,no,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,0,1,0.8272842549039495
22,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,1,0.8270719770487002
49,technician,married,university.degree,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,93.876,-40.0,0.699,5008.7,0,1,0.8269401220088006
21,student,single,basic.9y,no,yes,no,cellular,mar,wed,2,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,1,1,0.8265893891541739
31,admin.,married,university.degree,no,unknown,unknown,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,1,1,0.8265295002470634
26,technician,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,1,0.826317466957761
46,admin.,divorced,university.degree,no,no,no,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,1,1,0.8263097049804261
70,retired,married,basic.4y,no,yes,no,cellular,dec,wed,1,999,2,failure,-3.0,92.713,-33.0,0.715,5023.5,0,1,0.8257003933453568
38,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0,1,0.8256092469284549
34,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0,1,0.8249017322712007
56,retired,married,basic.4y,no,no,no,cellular,mar,wed,2,9,2,failure,-1.8,93.369,-34.8,0.644,5008.7,0,1,0.8248491466423111
24,student,single,high.school,no,yes,no,cellular,dec,thu,3,999,0,nonexistent,-3.0,92.713,-33.0,0.712,5023.5,1,1,0.8239997265939045
27,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,1,0.8232193258514257
33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,0,1,0.8226292085500659
25,services,single,unknown,no,yes,no,cellular,jun,tue,1,13,2,failure,-1.7,94.055,-39.8,0.702,4991.6,1,1,0.822291846898461
32,student,single,unknown,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,1,1,0.8221499747835002
64,retired,married,basic.6y,no,yes,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,1,0.821269503884999
30,student,single,university.degree,no,yes,no,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,0,1,0.8211833452344144
63,housemaid,married,basic.9y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,0,1,0.8211583058077149
61,retired,married,high.school,no,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,1,0.8210153090743064
43,blue-collar,married,professional.course,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,1,1,0.8205411354904699
37,admin.,single,university.degree,no,yes,yes,cellular,jun,tue,3,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,0,1,0.8204513858196759
68,retired,married,basic.4y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,0,1,0.8203779317169775
49,housemaid,single,university.degree,no,no,yes,cellular,dec,mon,3,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,0,1,0.819252429571912
74,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,1,1,0.8191302713420225
38,blue-collar,single,high.school,no,yes,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,1,1,0.8190988292804101
60,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,1,0.8188948388542359
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0,1,0.8188804170896458
61,retired,married,basic.4y,no,yes,no,cellular,aug,fri,1,15,1,success,-2.9,92.201,-31.4,0.849,5076.2,1,1,0.8179326208975506
26,admin.,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,1,1,0.8177215136096645
32,technician,married,professional.course,no,yes,no,cellular,oct,wed,2,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,1,0.8176963798969757
66,retired,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0,1,0.8174500141220844
56,admin.,divorced,unknown,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,1,0.8170602772133089
17,student,single,basic.9y,no,yes,no,cellular,aug,fri,3,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,0,1,0.8170230752593283
30,housemaid,single,university.degree,no,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0,1,0.8160169591385211
32,admin.,married,high.school,no,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,0,1,0.8157933574085948
32,admin.,married,high.school,no,yes,no,cellular,sep,mon,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,1,0.815106211096939
36,admin.,married,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.8148591447380394
65,technician,married,professional.course,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,1,0.8148443299708683
56,retired,married,high.school,no,yes,yes,cellular,aug,tue,1,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,0,1,0.8144980032552449
48,unemployed,single,basic.9y,no,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,1,0.8144969308904496
29,blue-collar,single,professional.course,no,no,yes,cellular,mar,tue,2,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,1,1,0.8140524053307455
62,retired,divorced,high.school,no,yes,no,cellular,jun,fri,4,999,0,nonexistent,-1.7,94.055,-39.8,0.732,4991.6,0,1,0.8136754288466986
73,retired,divorced,professional.course,unknown,yes,no,cellular,jul,thu,2,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,1,0.8131908535968679
75,retired,married,university.degree,no,yes,no,cellular,jul,thu,1,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,1,1,0.8127732961799999
41,admin.,divorced,high.school,no,unknown,unknown,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,1,0.8126807181509799
51,unemployed,divorced,high.school,no,no,no,cellular,dec,thu,2,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,0,1,0.8121423496222914
32,management,single,university.degree,no,yes,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,1,1,0.81205751500346
43,services,married,high.school,no,no,yes,cellular,aug,tue,2,3,2,success,-2.9,92.201,-31.4,0.838,5076.2,0,1,0.8119757601858687
53,housemaid,married,high.school,no,yes,no,cellular,jun,fri,6,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,0,1,0.8117458260577411
22,services,single,professional.course,no,no,no,cellular,jul,tue,1,999,1,failure,-1.7,94.215,-40.3,0.835,4991.6,1,1,0.8115632174282306
36,self-employed,single,university.degree,no,yes,no,telephone,oct,thu,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,1,1,0.8111468951981736
31,student,married,high.school,no,yes,no,cellular,dec,wed,3,999,0,nonexistent,-3.0,92.713,-33.0,0.7,5023.5,0,1,0.8111269263135891
39,admin.,single,high.school,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,0,1,0.8109858412032245
38,technician,married,professional.course,no,yes,no,cellular,jun,tue,4,3,1,success,-2.9,92.963,-40.8,1.286,5076.2,1,1,0.8104869483880972
28,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,0,1,0.8094879898961268
32,management,single,university.degree,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,0,1,0.8092906066074079
33,admin.,single,unknown,no,no,no,cellular,mar,thu,3,999,1,failure,-1.8,93.369,-34.8,0.635,5008.7,0,1,0.8091469046877419
20,student,single,unknown,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1,0.8091281092022504
